ANZSCO code,Occupation,Year,Metric,Value
3341,Plumbers,2020,Employment,89800.0
3411,Electricians,2020,Employment,168900.0
3421,Airconditioning and Refrigeration Mechanics,2020,Employment,29600.0
3422,Electrical Distribution Trades Workers,2020,Employment,8400.0
3423,Electronics Trades Workers,2020,Employment,32000.0
3424,Telecommunications Trades Workers,2020,Employment,24400.0
3511,Bakers and Pastrycooks,2020,Employment,30300.0
3512,Butchers and Smallgoods Makers,2020,Employment,17400.0
3513,Chefs,2020,Employment,91300.0
3514,Cooks,2020,Employment,37800.0
3611,Animal Attendants and Trainers,2020,Employment,20100.0
3612,Shearers,2020,Employment,3300.0
3613,Veterinary Nurses,2020,Employment,11400.0
3621,Florists,2020,Employment,6400.0
3622,Gardeners,2020,Employment,85700.0
3623,Greenkeepers,2020,Employment,14700.0
3624,Nurserypersons,2020,Employment,2700.0
3911,Hairdressers,2020,Employment,59200.0
3921,"Binders, Finishers and Screen Printers",2020,Employment,3100.0
3922,Graphic Pre-press Trades Workers,2020,Employment,400.0
3923,Printers,2020,Employment,10100.0
3931,Canvas and Leather Goods Makers,2020,Employment,2000.0
3932,Clothing Trades Workers,2020,Employment,9900.0
3933,Upholsterers,2020,Employment,3000.0
3941,Cabinetmakers,2020,Employment,27700.0
3942,Wood Machinists and Other Wood Trades Workers,2020,Employment,4600.0
3991,Boat Builders and Shipwrights,2020,Employment,6800.0
3992,"Chemical, Gas, Petroleum & Power Plant Operators",2020,Employment,11100.0
3993,"Gallery, Library and Museum Technicians",2020,Employment,9100.0
3994,Jewellers,2020,Employment,3200.0
3995,Performing Arts Technicians,2020,Employment,16500.0
3996,Signwriters,2020,Employment,4600.0
3999,Other Technicians and Trades Workers,2020,Employment,18800.0
4111,Ambulance Officers and Paramedics,2020,Employment,16800.0
4112,"Dental Hygienists, Technicians and Therapists",2020,Employment,8200.0
4113,Diversional Therapists,2020,Employment,5400.0
4114,Enrolled and Mothercraft Nurses,2020,Employment,32600.0
4115,Indigenous Health Workers,2020,Employment,1400.0
4116,Massage Therapists,2020,Employment,18500.0
4117,Welfare Support Workers,2020,Employment,62200.0
4211,Child Carers,2020,Employment,129800.0
4221,Education Aides,2020,Employment,100900.0
4231,Aged and Disabled Carers,2020,Employment,222200.0
4232,Dental Assistants,2020,Employment,20400.0
4233,Nursing Support and Personal Care Workers,2020,Employment,80500.0
4234,Special Care Workers,2020,Employment,1800.0
4311,Bar Attendants and Baristas,2020,Employment,98900.0
4312,Cafe Workers,2020,Employment,28300.0
4313,Gaming Workers,2020,Employment,5400.0
4314,Hotel Service Managers,2020,Employment,5800.0
4315,Waiters,2020,Employment,102900.0
4319,Other Hospitality Workers,2020,Employment,3500.0
4411,Defence Force Members - Other Ranks,2020,Employment,0
4412,Fire and Emergency Workers,2020,Employment,17800.0
4413,Police,2020,Employment,69100.0
4421,Prison Officers,2020,Employment,25500.0
4422,Security Officers and Guards,2020,Employment,59500.0
4511,Beauty Therapists,2020,Employment,31000.0
4512,Driving Instructors,2020,Employment,4600.0
4513,Funeral Workers,2020,Employment,5700.0
4514,"Gallery, Museum and Tour Guides",2020,Employment,7700.0
4515,Personal Care Consultants,2020,Employment,6300.0
4516,Tourism and Travel Advisers,2020,Employment,18000.0
4517,Travel Attendants,2020,Employment,6200.0
4518,Other Personal Service Workers,2020,Employment,16000.0
4521,Fitness Instructors,2020,Employment,24500.0
4522,Outdoor Adventure Guides,2020,Employment,1600.0
4523,"Sports Coaches, Instructors and Officials",2020,Employment,40900.0
4524,Sportspersons,2020,Employment,8100.0
5111,"Contract, Program and Project Administrators",2020,Employment,120200.0
5121,Office Managers,2020,Employment,163800.0
5122,Practice Managers,2020,Employment,26900.0
5211,Personal Assistants,2020,Employment,50600.0
5212,Secretaries,2020,Employment,30400.0
5311,General Clerks,2020,Employment,308800.0
5321,Keyboard Operators,2020,Employment,61100.0
5411,Call or Contact Centre Workers,2020,Employment,35400.0
5412,Information Officers,2020,Employment,70800.0
5421,Receptionists,2020,Employment,174900.0
5511,Accounting Clerks,2020,Employment,148100.0
5512,Bookkeepers,2020,Employment,99500.0
5513,Payroll Clerks,2020,Employment,46200.0
5521,Bank Workers,2020,Employment,43500.0
5522,Credit and Loans Officers,2020,Employment,32600.0
5523,"Insurance, Money Market and Statistical Clerks",2020,Employment,31300.0
5611,Betting Clerks,2020,Employment,900.0
5612,Couriers and Postal Deliverers,2020,Employment,38100.0
5613,Filing and Registry Clerks,2020,Employment,17100.0
5614,Mail Sorters,2020,Employment,10900.0
5615,Survey Interviewers,2020,Employment,2400.0
5616,Switchboard Operators,2020,Employment,4500.0
5619,Other Clerical and Office Support Workers,2020,Employment,5100.0
5911,Purchasing and Supply Logistics Clerks,2020,Employment,92600.0
5912,Transport and Despatch Clerks,2020,Employment,36900.0
5991,Conveyancers and Legal Executives,2020,Employment,16500.0
5992,Court and Legal Clerks,2020,Employment,10400.0
5993,Debt Collectors,2020,Employment,4200.0
5994,Human Resource Clerks,2020,Employment,14500.0
5995,Inspectors and Regulatory Officers,2020,Employment,33100.0
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",2020,Employment,8300.0
5997,Library Assistants,2020,Employment,5600.0
5999,Other Clerical & Administrative Workers,2020,Employment,18800.0
6111,"Auctioneers, and Stock and Station Agents",2020,Employment,3100.0
6112,Insurance Agents,2020,Employment,13300.0
6113,Sales Representatives,2020,Employment,70400.0
6121,Real Estate Sales Agents,2020,Employment,89100.0
6211,Sales Assistants (General),2020,Employment,525700.0
6212,ICT Sales Assistants,2020,Employment,17000.0
6213,Motor Vehicle and Vehicle Parts Salespersons,2020,Employment,37100.0
6214,Pharmacy Sales Assistants,2020,Employment,39300.0
6215,Retail Supervisors,2020,Employment,33700.0
6216,Service Station Attendants,2020,Employment,12700.0
6217,Street Vendors and Related Salespersons,2020,Employment,3100.0
6219,Other Sales Assistants and Salespersons,2020,Employment,12600.0
6311,Checkout Operators and Office Cashiers,2020,Employment,167100.0
6391,Models and Sales Demonstrators,2020,Employment,4600.0
6392,Retail and Wool Buyers,2020,Employment,7300.0
6393,Telemarketers,2020,Employment,6800.0
6394,Ticket Salespersons,2020,Employment,9500.0
6395,Visual Merchandisers,2020,Employment,6000.0
6399,Other Sales Support Workers,2020,Employment,4900.0
7111,"Clay, Concrete, Glass & Stone Machine Operators",2020,Employment,2200.0
7112,Industrial Spraypainters,2020,Employment,4900.0
7113,Paper and Wood Processing Machine Operators,2020,Employment,7100.0
7114,Photographic Developers and Printers,2020,Employment,1500.0
7115,Plastics and Rubber Production Machine Operators,2020,Employment,7600.0
7116,Sewing Machinists,2020,Employment,10500.0
7117,Textile & Footwear Production Machine Operators,2020,Employment,100.0
7119,Other Machine Operators,2020,Employment,11500.0
7121,"Crane, Hoist and Lift Operators",2020,Employment,16200.0
7122,"Drillers, Miners and Shot Firers",2020,Employment,61500.0
7123,Engineering Production Workers,2020,Employment,18900.0
7129,Other Stationary Plant Operators,2020,Employment,21500.0
7211,"Agricultural, Forestry & Horticultural Operators",2020,Employment,18300.0
7212,Earthmoving Plant Operators,2020,Employment,43000.0
7213,Forklift Drivers,2020,Employment,58200.0
7219,Other Mobile Plant Operators,2020,Employment,7700.0
7311,Automobile Drivers,2020,Employment,48500.0
7312,Bus and Coach Drivers,2020,Employment,43500.0
7313,Train and Tram Drivers,2020,Employment,13100.0
7321,Delivery Drivers,2020,Employment,73300.0
7331,Truck Drivers,2020,Employment,192000.0
7411,Storepersons,2020,Employment,135100.0
8111,Car Detailers,2020,Employment,18500.0
8112,Commercial Cleaners,2020,Employment,173800.0
8113,Domestic Cleaners,2020,Employment,23200.0
8114,Housekeepers,2020,Employment,21000.0
8115,Laundry Workers,2020,Employment,11000.0
8116,Other Cleaners,2020,Employment,13800.0
8211,Building and Plumbing Labourers,2020,Employment,60900.0
8212,Concreters,2020,Employment,28000.0
8213,Fencers,2020,Employment,14000.0
8214,Insulation and Home Improvement Installers,2020,Employment,20100.0
8215,Paving and Surfacing Labourers,2020,Employment,3400.0
8216,Railway Track Workers,2020,Employment,4200.0
8217,Structural Steel Construction Workers,2020,Employment,23700.0
8219,Other Construction and Mining Labourers,2020,Employment,8800.0
8311,Food and Drink Factory Workers,2020,Employment,32400.0
8312,"Meat Boners and Slicers, and Slaughterers",2020,Employment,9200.0
8313,"Meat, Poultry and Seafood Process Workers",2020,Employment,14800.0
8321,Packers,2020,Employment,69000.0
8322,Product Assemblers,2020,Employment,28600.0
8391,Metal Engineering Process Workers,2020,Employment,7900.0
8392,Plastics and Rubber Factory Workers,2020,Employment,1500.0
8393,Product Quality Controllers,2020,Employment,11600.0
8394,Timber and Wood Process Workers,2020,Employment,5000.0
8399,Other Factory Process Workers,2020,Employment,13300.0
8411,Aquaculture Workers,2020,Employment,400.0
8412,Crop Farm Workers,2020,Employment,28300.0
8413,Forestry and Logging Workers,2020,Employment,1200.0
8414,Garden and Nursery Labourers,2020,Employment,32300.0
8415,Livestock Farm Workers,2020,Employment,32800.0
8416,Mixed Crop and Livestock Farm Workers,2020,Employment,5800.0
8419,"Other Farm, Forestry and Garden Workers",2020,Employment,14300.0
8511,Fast Food Cooks,2020,Employment,49200.0
8512,Food Trades Assistants,2020,Employment,6400.0
8513,Kitchenhands,2020,Employment,123200.0
8911,Freight and Furniture Handlers,2020,Employment,12500.0
8912,Shelf Fillers,2020,Employment,80100.0
8991,Caretakers,2020,Employment,6300.0
8992,Deck and Fishing Hands,2020,Employment,6600.0
8993,Handypersons,2020,Employment,53900.0
8994,Motor Vehicle Parts and Accessories Fitters,2020,Employment,17000.0
8995,Printing Assistants and Table Workers,2020,Employment,2000.0
8996,Recycling and Rubbish Collectors,2020,Employment,2800.0
8997,Vending Machine Attendants,2020,Employment,4700.0
8999,Other Miscellaneous Labourers,2020,Employment,66900.0
1111,Chief Executives and Managing Directors,2021,Employment,42300.0
1112,General Managers,2021,Employment,87300.0
1113,Legislators,2021,Employment,2500.0
1211,Aquaculture Farmers,2021,Employment,3700.0
1212,Crop Farmers,2021,Employment,34300.0
1213,Livestock Farmers,2021,Employment,97600.0
1214,Mixed Crop and Livestock Farmers,2021,Employment,27100.0
1311,"Advertising, Public Relations and Sales Manager",2021,Employment,165200.0
1321,Corporate Services Managers,2021,Employment,15900.0
1322,Finance Managers,2021,Employment,73000.0
1323,Human Resource Managers,2021,Employment,117800.0
1324,Policy and Planning Managers,2021,Employment,26400.0
1332,Engineering Managers,2021,Employment,24100.0
1333,"Importers, Exporters and Wholesalers",2021,Employment,18400.0
1336,"Supply, Distribution and Procurement Managers",2021,Employment,45400.0
1341,Child Care Centre Managers,2021,Employment,15300.0
1342,Health and Welfare Services Managers,2021,Employment,35800.0
1343,School Principals,2021,Employment,22300.0
1344,Other Education Managers,2021,Employment,20700.0
1351,ICT Managers,2021,Employment,81200.0
1391,Commissioned Officers (Management),2021,Employment,6500.0
1392,Senior Non-Commissioned Defence Force Officers,2021,Employment,0
1399,Other Specialist Managers,2021,Employment,64200.0
1411,Cafe and Restaurant Managers,2021,Employment,64000.0
1412,Caravan Park and Camping Ground Managers,2021,Employment,4200.0
1413,Hotel and Motel Managers,2021,Employment,18600.0
1414,Licensed Club Managers,2021,Employment,5500.0
1419,Other Accommodation and Hospitality Managers,2021,Employment,9800.0
1421,Retail Managers,2021,Employment,234400.0
1491,"Amusement, Fitness and Sports Centre Managers",2021,Employment,8300.0
1492,"Call, Contact Centre & Customer Service Managers",2021,Employment,42100.0
1493,Conference and Event Organisers,2021,Employment,22000.0
1494,Transport Services Managers,2021,Employment,11300.0
1499,"Other Hospitality, Retail and Service Managers",2021,Employment,100300.0
2111,"Actors, Dancers and Other Entertainers",2021,Employment,3500.0
2112,Music Professionals,2021,Employment,24900.0
2113,Photographers,2021,Employment,14600.0
2114,Visual Arts and Crafts Professionals,2021,Employment,15200.0
2121,"Artistic Directors, Media Producers & Presenters",2021,Employment,12900.0
2122,"Authors, and Book and Script Editors",2021,Employment,6600.0
2123,"Film, Television, Radio and Stage Directors",2021,Employment,15700.0
2124,Journalists and Other Writers,2021,Employment,16300.0
2211,Accountants,2021,Employment,194900.0
2212,"Auditors, Company Secretaries and Corporate Treasurers",2021,Employment,36300.0
2221,Financial Brokers,2021,Employment,42000.0
2222,Financial Dealers,2021,Employment,20700.0
2223,Financial Investment Advisers and Managers,2021,Employment,62100.0
2231,Human Resource Professionals,2021,Employment,78900.0
2232,ICT Trainers,2021,Employment,1300.0
2233,Training and Development Professionals,2021,Employment,21700.0
2241,"Actuaries, Mathematicians and Statisticians",2021,Employment,16700.0
2242,"Archivists, Curators and Records Managers",2021,Employment,6000.0
2243,Economists,2021,Employment,6800.0
2244,Intelligence and Policy Analysts,2021,Employment,28500.0
2245,Land Economists and Valuers,2021,Employment,13200.0
2246,Librarians,2021,Employment,11000.0
2247,Management and Organisation Analysts,2021,Employment,87400.0
2249,Other Information and Organisation Professionals,2021,Employment,50500.0
2251,Advertising and Marketing Professionals,2021,Employment,80200.0
2252,ICT Sales Professionals,2021,Employment,12700.0
2253,Public Relations Professionals,2021,Employment,22200.0
2254,Technical Sales Representatives,2021,Employment,30900.0
2311,Air Transport Professionals,2021,Employment,12500.0
2312,Marine Transport Professionals,2021,Employment,12200.0
2321,Architects and Landscape Architects,2021,Employment,26400.0
2322,Surveyors and Spatial Scientists,2021,Employment,14700.0
2323,"Fashion, Industrial and Jewellery Designers",2021,Employment,13800.0
2324,"Graphic and Web Designers, and Illustrators",2021,Employment,64100.0
2325,Interior Designers,2021,Employment,22800.0
2326,Urban and Regional Planners,2021,Employment,13600.0
2331,Chemical and Materials Engineers,2021,Employment,7000.0
2332,Civil Engineering Professionals,2021,Employment,64900.0
2333,Electrical Engineers,2021,Employment,27900.0
2334,Electronics Engineers,2021,Employment,4300.0
2335,"Industrial, Mechanical and Production Engineers",2021,Employment,27300.0
2336,Mining Engineers,2021,Employment,16100.0
2339,Other Engineering Professionals,2021,Employment,13300.0
2341,Agricultural and Forestry Scientists,2021,Employment,8500.0
2342,"Chemists, and Food and Wine Scientists",2021,Employment,14900.0
2343,Environmental Scientists,2021,Employment,24100.0
2344,"Geologists, Geophysicists and Hydrogeologists",2021,Employment,9200.0
2345,Life Scientists,2021,Employment,11800.0
2346,Medical Laboratory Scientists,2021,Employment,26900.0
2347,Veterinarians,2021,Employment,9600.0
2349,Other Natural and Physical Science Professionals,2021,Employment,10900.0
2411,Early Childhood (Pre-primary School) Teachers,2021,Employment,49300.0
2412,Primary School Teachers,2021,Employment,149600.0
2413,Middle School Teachers,2021,Employment,3800.0
2414,Secondary School Teachers,2021,Employment,154300.0
2415,Special Education Teachers,2021,Employment,30200.0
2421,University Lecturers and Tutors,2021,Employment,63700.0
2422,Vocational Education Teachers,2021,Employment,37300.0
2491,Education Advisers and Reviewers,2021,Employment,31500.0
2492,Private Tutors and Teachers,2021,Employment,49100.0
2493,Teachers of English to Speakers of Other Languages,2021,Employment,2100.0
2511,Nutrition Professionals,2021,Employment,7900.0
2512,Medical Imaging Professionals,2021,Employment,15900.0
2513,Occupational & Environmental Health Professionals,2021,Employment,28600.0
2514,Optometrists and Orthoptists,2021,Employment,9900.0
2515,Pharmacists,2021,Employment,34600.0
2519,Other Health Diagnostic & Promotion Professionals,2021,Employment,7800.0
2521,Chiropractors and Osteopaths,2021,Employment,10900.0
2522,Complementary Health Therapists,2021,Employment,6300.0
2523,Dental Practitioners,2021,Employment,17500.0
2524,Occupational Therapists,2021,Employment,23900.0
2525,Physiotherapists,2021,Employment,32800.0
2526,Podiatrists,2021,Employment,6400.0
2527,Audiologists and Speech Pathologists,2021,Employment,12300.0
2531,General Practitioners and Resident Medical Officers,2021,Employment,61500.0
2532,Anaesthetists,2021,Employment,5800.0
2533,Specialist Physicians,2021,Employment,17800.0
2534,Psychiatrists,2021,Employment,5600.0
2535,Surgeons,2021,Employment,8400.0
2539,Other Medical Practitioners,2021,Employment,18100.0
2541,Midwives,2021,Employment,15800.0
2542,Nurse Educators and Researchers,2021,Employment,7100.0
2543,Nurse Managers,2021,Employment,18400.0
2544,Registered Nurses,2021,Employment,290800.0
2611,ICT Business and Systems Analysts,2021,Employment,45300.0
2612,Multimedia Specialists and Web Developers,2021,Employment,13700.0
2613,Software and Applications Programmers,2021,Employment,156200.0
2621,Database & Systems Administrators & ICT Security,2021,Employment,74800.0
2631,Computer Network Professionals,2021,Employment,35300.0
2632,ICT Support and Test Engineers,2021,Employment,10900.0
2633,Telecommunications Engineering Professionals,2021,Employment,17700.0
2711,Barristers,2021,Employment,9000.0
2712,Judicial and Other Legal Professionals,2021,Employment,12400.0
2713,Solicitors,2021,Employment,97200.0
2721,Counsellors,2021,Employment,24400.0
2722,Ministers of Religion,2021,Employment,22500.0
2723,Psychologists and Psychotherapists,2021,Employment,31000.0
2724,Social Professionals,2021,Employment,14300.0
2725,Social Workers,2021,Employment,40000.0
2726,"Welfare, Recreation and Community Arts Workers",2021,Employment,42000.0
3111,Agricultural Technicians,2021,Employment,2000.0
3112,Medical Technicians,2021,Employment,35200.0
3113,Primary Products Inspectors,2021,Employment,2400.0
3114,Science Technicians,2021,Employment,20900.0
3121,"Architectural, Building & Surveying Technicians",2021,Employment,73500.0
3122,Civil Engineering Draftspersons and Technicians,2021,Employment,25400.0
3123,"Electrical Engineering Draftspersons, Technicians",2021,Employment,10000.0
3124,"Electronic Engineering Draftspersons, Technicians",2021,Employment,5000.0
3125,"Mechanical Engineering Draftspersons, Technicians",2021,Employment,6500.0
3126,Safety Inspectors,2021,Employment,7200.0
3129,Other Building and Engineering Technicians,2021,Employment,26400.0
3131,ICT Support Technicians,2021,Employment,80200.0
3132,Telecommunications Technical Specialists,2021,Employment,4400.0
3211,Automotive Electricians,2021,Employment,7400.0
3212,Motor Mechanics,2021,Employment,111300.0
3221,"Metal Casting, Forging & Finishing Trades",2021,Employment,3700.0
3222,Sheetmetal Trades Workers,2021,Employment,3600.0
3223,Structural Steel and Welding Trades Workers,2021,Employment,66900.0
3231,Aircraft Maintenance Engineers,2021,Employment,8000.0
3232,Metal Fitters and Machinists,2021,Employment,116000.0
3233,Precision Metal Trades Workers,2021,Employment,6000.0
3234,Toolmakers and Engineering Patternmakers,2021,Employment,2700.0
3241,Panelbeaters,2021,Employment,9900.0
3242,Vehicle Body Builders and Trimmers,2021,Employment,8800.0
3243,Vehicle Painters,2021,Employment,15400.0
3311,Bricklayers and Stonemasons,2021,Employment,24500.0
3312,Carpenters and Joiners,2021,Employment,134700.0
3321,Floor Finishers,2021,Employment,11300.0
3322,Painting Trades Workers,2021,Employment,45100.0
3331,Glaziers,2021,Employment,8800.0
3332,Plasterers,2021,Employment,26300.0
3333,Roof Tilers,2021,Employment,9100.0
3334,Wall and Floor Tilers,2021,Employment,17800.0
3341,Plumbers,2021,Employment,92300.0
3411,Electricians,2021,Employment,143100.0
3421,Airconditioning and Refrigeration Mechanics,2021,Employment,29600.0
3422,Electrical Distribution Trades Workers,2021,Employment,10100.0
3423,Electronics Trades Workers,2021,Employment,21000.0
3424,Telecommunications Trades Workers,2021,Employment,15500.0
3511,Bakers and Pastrycooks,2021,Employment,30000.0
3512,Butchers and Smallgoods Makers,2021,Employment,8200.0
3513,Chefs,2021,Employment,81100.0
3514,Cooks,2021,Employment,44800.0
3611,Animal Attendants and Trainers,2021,Employment,20700.0
3612,Shearers,2021,Employment,4200.0
3613,Veterinary Nurses,2021,Employment,15400.0
3621,Florists,2021,Employment,6100.0
3622,Gardeners,2021,Employment,77600.0
3623,Greenkeepers,2021,Employment,18700.0
3624,Nurserypersons,2021,Employment,3100.0
3911,Hairdressers,2021,Employment,63500.0
3921,"Binders, Finishers and Screen Printers",2021,Employment,4100.0
3922,Graphic Pre-press Trades Workers,2021,Employment,2100.0
3923,Printers,2021,Employment,6800.0
3931,Canvas and Leather Goods Makers,2021,Employment,1700.0
3932,Clothing Trades Workers,2021,Employment,8200.0
3933,Upholsterers,2021,Employment,4100.0
3941,Cabinetmakers,2021,Employment,27700.0
3942,Wood Machinists and Other Wood Trades Workers,2021,Employment,3600.0
3991,Boat Builders and Shipwrights,2021,Employment,5100.0
3992,"Chemical, Gas, Petroleum & Power Plant Operators",2021,Employment,9400.0
3993,"Gallery, Library and Museum Technicians",2021,Employment,8300.0
3994,Jewellers,2021,Employment,1200.0
3995,Performing Arts Technicians,2021,Employment,18800.0
3996,Signwriters,2021,Employment,5600.0
3999,Other Technicians and Trades Workers,2021,Employment,20800.0
4111,Ambulance Officers and Paramedics,2021,Employment,19400.0
4112,"Dental Hygienists, Technicians and Therapists",2021,Employment,6900.0
4113,Diversional Therapists,2021,Employment,1700.0
4114,Enrolled and Mothercraft Nurses,2021,Employment,22300.0
4115,Indigenous Health Workers,2021,Employment,2000.0
4116,Massage Therapists,2021,Employment,14900.0
4117,Welfare Support Workers,2021,Employment,75600.0
4211,Child Carers,2021,Employment,134200.0
4221,Education Aides,2021,Employment,100900.0
4231,Aged and Disabled Carers,2021,Employment,266900.0
4232,Dental Assistants,2021,Employment,35800.0
4233,Nursing Support and Personal Care Workers,2021,Employment,97600.0
4234,Special Care Workers,2021,Employment,5100.0
4311,Bar Attendants and Baristas,2021,Employment,86700.0
4312,Cafe Workers,2021,Employment,30800.0
4313,Gaming Workers,2021,Employment,8600.0
4314,Hotel Service Managers,2021,Employment,5500.0
4315,Waiters,2021,Employment,125300.0
4319,Other Hospitality Workers,2021,Employment,9000.0
4411,Defence Force Members - Other Ranks,2021,Employment,0
4412,Fire and Emergency Workers,2021,Employment,24400.0
4413,Police,2021,Employment,71100.0
4421,Prison Officers,2021,Employment,14600.0
4422,Security Officers and Guards,2021,Employment,61100.0
4511,Beauty Therapists,2021,Employment,37800.0
4512,Driving Instructors,2021,Employment,7100.0
4513,Funeral Workers,2021,Employment,3200.0
4514,"Gallery, Museum and Tour Guides",2021,Employment,5100.0
4515,Personal Care Consultants,2021,Employment,6100.0
4516,Tourism and Travel Advisers,2021,Employment,13400.0
4517,Travel Attendants,2021,Employment,4500.0
4518,Other Personal Service Workers,2021,Employment,10600.0
4521,Fitness Instructors,2021,Employment,36300.0
4522,Outdoor Adventure Guides,2021,Employment,1300.0
4523,"Sports Coaches, Instructors and Officials",2021,Employment,40100.0
4524,Sportspersons,2021,Employment,8100.0
5111,"Contract, Program and Project Administrators",2021,Employment,127800.0
5121,Office Managers,2021,Employment,149300.0
5122,Practice Managers,2021,Employment,22400.0
5211,Personal Assistants,2021,Employment,48300.0
5212,Secretaries,2021,Employment,44900.0
5311,General Clerks,2021,Employment,275700.0
5321,Keyboard Operators,2021,Employment,49800.0
5411,Call or Contact Centre Workers,2021,Employment,33600.0
5412,Information Officers,2021,Employment,59600.0
5421,Receptionists,2021,Employment,181700.0
5511,Accounting Clerks,2021,Employment,125100.0
5512,Bookkeepers,2021,Employment,94400.0
5513,Payroll Clerks,2021,Employment,42100.0
5521,Bank Workers,2021,Employment,29600.0
5522,Credit and Loans Officers,2021,Employment,40100.0
5523,"Insurance, Money Market and Statistical Clerks",2021,Employment,50600.0
5611,Betting Clerks,2021,Employment,1300.0
5612,Couriers and Postal Deliverers,2021,Employment,44200.0
5613,Filing and Registry Clerks,2021,Employment,20800.0
5614,Mail Sorters,2021,Employment,19500.0
5615,Survey Interviewers,2021,Employment,2300.0
5616,Switchboard Operators,2021,Employment,2900.0
5619,Other Clerical and Office Support Workers,2021,Employment,9100.0
5911,Purchasing and Supply Logistics Clerks,2021,Employment,96800.0
5912,Transport and Despatch Clerks,2021,Employment,40800.0
5991,Conveyancers and Legal Executives,2021,Employment,17300.0
5992,Court and Legal Clerks,2021,Employment,17000.0
5993,Debt Collectors,2021,Employment,4100.0
5994,Human Resource Clerks,2021,Employment,14000.0
5995,Inspectors and Regulatory Officers,2021,Employment,44200.0
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",2021,Employment,4000.0
5997,Library Assistants,2021,Employment,7500.0
5999,Other Clerical & Administrative Workers,2021,Employment,16000.0
6111,"Auctioneers, and Stock and Station Agents",2021,Employment,3200.0
6112,Insurance Agents,2021,Employment,14600.0
6113,Sales Representatives,2021,Employment,98300.0
6121,Real Estate Sales Agents,2021,Employment,109500.0
6211,Sales Assistants (General),2021,Employment,521100.0
6212,ICT Sales Assistants,2021,Employment,22400.0
6213,Motor Vehicle and Vehicle Parts Salespersons,2021,Employment,37200.0
6214,Pharmacy Sales Assistants,2021,Employment,25600.0
6215,Retail Supervisors,2021,Employment,36900.0
6216,Service Station Attendants,2021,Employment,11300.0
6217,Street Vendors and Related Salespersons,2021,Employment,6100.0
6219,Other Sales Assistants and Salespersons,2021,Employment,20800.0
6311,Checkout Operators and Office Cashiers,2021,Employment,147000.0
6391,Models and Sales Demonstrators,2021,Employment,5800.0
6392,Retail and Wool Buyers,2021,Employment,7000.0
6393,Telemarketers,2021,Employment,2700.0
6394,Ticket Salespersons,2021,Employment,14000.0
6395,Visual Merchandisers,2021,Employment,7600.0
6399,Other Sales Support Workers,2021,Employment,4900.0
7111,"Clay, Concrete, Glass & Stone Machine Operators",2021,Employment,2200.0
7112,Industrial Spraypainters,2021,Employment,3900.0
7113,Paper and Wood Processing Machine Operators,2021,Employment,5600.0
7114,Photographic Developers and Printers,2021,Employment,800.0
7115,Plastics and Rubber Production Machine Operators,2021,Employment,6200.0
7116,Sewing Machinists,2021,Employment,10100.0
7117,Textile & Footwear Production Machine Operators,2021,Employment,3200.0
7119,Other Machine Operators,2021,Employment,10500.0
7121,"Crane, Hoist and Lift Operators",2021,Employment,14700.0
7122,"Drillers, Miners and Shot Firers",2021,Employment,66000.0
7123,Engineering Production Workers,2021,Employment,15900.0
7129,Other Stationary Plant Operators,2021,Employment,21600.0
7211,"Agricultural, Forestry & Horticultural Operators",2021,Employment,15400.0
7212,Earthmoving Plant Operators,2021,Employment,44400.0
7213,Forklift Drivers,2021,Employment,67000.0
7219,Other Mobile Plant Operators,2021,Employment,13500.0
7311,Automobile Drivers,2021,Employment,46800.0
7312,Bus and Coach Drivers,2021,Employment,49300.0
7313,Train and Tram Drivers,2021,Employment,11800.0
7321,Delivery Drivers,2021,Employment,80700.0
7331,Truck Drivers,2021,Employment,174200.0
7411,Storepersons,2021,Employment,164200.0
8111,Car Detailers,2021,Employment,14500.0
8112,Commercial Cleaners,2021,Employment,163800.0
8113,Domestic Cleaners,2021,Employment,34800.0
8114,Housekeepers,2021,Employment,20100.0
8115,Laundry Workers,2021,Employment,11000.0
8116,Other Cleaners,2021,Employment,14800.0
8211,Building and Plumbing Labourers,2021,Employment,60600.0
8212,Concreters,2021,Employment,34800.0
8213,Fencers,2021,Employment,11500.0
8214,Insulation and Home Improvement Installers,2021,Employment,22400.0
8215,Paving and Surfacing Labourers,2021,Employment,4900.0
8216,Railway Track Workers,2021,Employment,4900.0
8217,Structural Steel Construction Workers,2021,Employment,15500.0
8219,Other Construction and Mining Labourers,2021,Employment,5700.0
8311,Food and Drink Factory Workers,2021,Employment,19800.0
8312,"Meat Boners and Slicers, and Slaughterers",2021,Employment,8300.0
8313,"Meat, Poultry and Seafood Process Workers",2021,Employment,19800.0
8321,Packers,2021,Employment,64400.0
8322,Product Assemblers,2021,Employment,26100.0
8391,Metal Engineering Process Workers,2021,Employment,12100.0
8392,Plastics and Rubber Factory Workers,2021,Employment,1400.0
8393,Product Quality Controllers,2021,Employment,10900.0
8394,Timber and Wood Process Workers,2021,Employment,5500.0
8399,Other Factory Process Workers,2021,Employment,11400.0
8411,Aquaculture Workers,2021,Employment,2000.0
8412,Crop Farm Workers,2021,Employment,18700.0
8413,Forestry and Logging Workers,2021,Employment,4200.0
8414,Garden and Nursery Labourers,2021,Employment,35400.0
8415,Livestock Farm Workers,2021,Employment,31800.0
